Internal Id,Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Code,Place Of Performance Zip5,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Contracting Officer Business Size Determination,Generated Internal Id
172412185,75H70325P00018,GRAND PACIFIC CARLSBAD HOTEL LP,,45500.0,,CA,,92008,,,,,,,CONT_AWD_75H70325P00018_7527_-NONE-_-NONE-
172005005,75H70325P00017,NATIVE SUPPORT,,50000.0,,CA,,92544,,,,,,,CONT_AWD_75H70325P00017_7527_-NONE-_-NONE-
170244855,75H70325P00014,J.AUGUST MEDIA LLC,,35442.0,,CA,,92544,,,,,,,CONT_AWD_75H70325P00014_7527_-NONE-_-NONE-
174653924,75H70325F80007,JENKS INC,,18660.0,,CA,,95814,,,,,,,CONT_AWD_75H70325F80007_7527_47QSHA22D001Q_4732
174185924,75H70325F80006,SOUTHERN CALIFORNIA EDISON COMPANY,,30000.0,,CA,,92544,,,,,,,CONT_AWD_75H70325F80006_7527_47PA0419D0008_4740
173017075,75H70325F80005,DELL FEDERAL SYSTEMS L.P,,177282.49,,CA,,95616,,,,,,,CONT_AWD_75H70325F80005_7527_47QTCA22D003G_4732
174791806,75H70325F08054,ALLEN GILL CONSTRUCTION INC,,61687.93,,CA,,95531,,,,,,,CONT_AWD_75H70325F08054_7527_75H70323D00004_7527
173297633,75H70325F08051,ALLEN GILL CONSTRUCTION INC,,30953.63,,CA,,96044,,,,,,,CONT_AWD_75H70325F08051_7527_75H70323D00004_7527
173297632,75H70325F08050,ALLEN GILL CONSTRUCTION INC,,36953.3,,CA,,96001,,,,,,,CONT_AWD_75H70325F08050_7527_75H70323D00004_7527
173154270,75H70325F08049,ALLEN GILL CONSTRUCTION INC,,117629.82,,CA,,96039,,,,,,,CONT_AWD_75H70325F08049_7527_75H70323D00004_7527
173297631,75H70325F08048,ALLEN GILL CONSTRUCTION INC,,75944.16,,CA,,96085,,,,,,,CONT_AWD_75H70325F08048_7527_75H70323D00004_7527
173297630,75H70325F08046,ALLEN GILL CONSTRUCTION INC,,107297.92,,CA,,96097,,,,,,,CONT_AWD_75H70325F08046_7527_75H70323D00004_7527
170397610,75H70325F08045,ALLEN GILL CONSTRUCTION INC,,59925.5,,CA,,96062,,,,,,,CONT_AWD_75H70325F08045_7527_75H70323D00004_7527
173906598,75H70325F08035,AMA DIVERSIFIED CONSTRUCTION GROUP,,43242.37,,CA,,92082,,,,,,,CONT_AWD_75H70325F08035_7527_75H70323D00002_7527
173333109,75H70325F08034,AMA DIVERSIFIED CONSTRUCTION GROUP,,38404.99,,CA,,92220,,,,,,,CONT_AWD_75H70325F08034_7527_75H70323D00002_7527
170987164,75H70325F08032,AMA DIVERSIFIED CONSTRUCTION GROUP,,34101.36,,CA,,92082,,,,,,,CONT_AWD_75H70325F08032_7527_75H70323D00002_7527
174413725,75H70325F08018,CWE,,65200.0,,CA,,91901,,,,,,,CONT_AWD_75H70325F08018_7527_75H70322D00001_7527
174053626,75H70325F08017,CWE,,50644.0,,CA,,91906,,,,,,,CONT_AWD_75H70325F08017_7527_75H70322D00001_7527
172797593,75H70325F08016,CWE,,166900.0,,CA,,95939,,,,,,,CONT_AWD_75H70325F08016_7527_75H70322D00001_7527
172797592,75H70325F08015,CWE,,372800.0,,CA,,95616,,,,,,,CONT_AWD_75H70325F08015_7527_75H70322D00001_7527
172439345,75H70325F08014,CWE,,170000.0,,CA,,95525,,,,,,,CONT_AWD_75H70325F08014_7527_75H70322D00001_7527
172191387,75H70325F08013,CWE,,52060.0,,CA,,92561,,,,,,,CONT_AWD_75H70325F08013_7527_75H70322D00001_7527
111684774,75H70325F08012,CWE,,27500.0,,CA,,92831,,,,,,,CONT_AWD_75H70325F08012_7527_75H70322D00001_7527
174627435,75H70325F08004,"WIPF CONSTRUCTION, LLC",,20685.0,,CA,,95428,,,,,,,CONT_AWD_75H70325F08004_7527_75H70324D00002_7527
173132066,75H70325F08003,"WIPF CONSTRUCTION, LLC",,35039.32,,CA,,95453,,,,,,,CONT_AWD_75H70325F08003_7527_75H70324D00002_7527
174791805,75H70325C00015,BAKERSFIELD AMERICAN INDIAN HEALTH PROJECT,,1407336.0,,CA,,93301,,,,,,,CONT_AWD_75H70325C00015_7527_-NONE-_-NONE-
173805492,75H70325C00013,"NATIVE DIRECTIONS, INC",,1383047.0,,CA,,95336,,,,,,,CONT_AWD_75H70325C00013_7527_-NONE-_-NONE-
172598736,75H70325C00012,FRESNO AMERICAN INDIAN HEALTH PROJECT,,1495874.0,,CA,,93721,,,,,,,CONT_AWD_75H70325C00012_7527_-NONE-_-NONE-
173838276,75H70325C00011,THE FRIENDSHIP HOUSE ASSOCIATION OF AMERICAN INDIANS,,2478889.0,,CA,,94102,,,,,,,CONT_AWD_75H70325C00011_7527_-NONE-_-NONE-
172575588,75H70325C00010,INDIAN HEALTH CENTER OF SANTA CLARA VALLEY,,1645582.72,,CA,,95125,,,,,,,CONT_AWD_75H70325C00010_7527_-NONE-_-NONE-
172552773,75H70325C00009,SAN DIEGO AMERICAN INDIAN HEALTH CENTER,,1770854.0,,CA,,92103,,,,,,,CONT_AWD_75H70325C00009_7527_-NONE-_-NONE-
111684769,75H70325C00001,AMERICAN INDIAN HEALTH & SERVICES CORPORATION,,3585866.0,,CA,,93110,,,,,,,CONT_AWD_75H70325C00001_7527_-NONE-_-NONE-
111684763,75H70324P00043,COUNTY OF RIVERSIDE,,162000.0,,CA,,95814,,,,,,,CONT_AWD_75H70324P00043_7527_-NONE-_-NONE-
111684761,75H70324P00041,NATIVE DADS NETWORK,,211120.0,,CA,,95616,,,,,,,CONT_AWD_75H70324P00041_7527_-NONE-_-NONE-
111684758,75H70324P00037,TOWERING HOUSE ENVIRONMENTAL ENGINEERING PC,,234000.0,,CA,,95814,,,,,,,CONT_AWD_75H70324P00037_7527_-NONE-_-NONE-
111684755,75H70324P00032,LIONA ENTERPRISES INC,,226813.26,,CA,,94203,,,,,,,CONT_AWD_75H70324P00032_7527_-NONE-_-NONE-
111684753,75H70324P00027,MILLENNIUM UPS LLC,,123948.81,,CA,,95616,,,,,,,CONT_AWD_75H70324P00027_7527_-NONE-_-NONE-
111684746,75H70324P00012,JOHNSON CONTROLS FIRE PROTECTION LP,,212209.01,,CA,,92544,,,,,,,CONT_AWD_75H70324P00012_7527_-NONE-_-NONE-
111684738,75H70324F80005,FMF PANDION,,70046.43,,CA,,93460,,,,,,,CONT_AWD_75H70324F80005_7527_47QRAA22D002R_4732
111684723,75H70324F08022,ALLEN GILL CONSTRUCTION INC,,53890.0,,CA,,96002,,,,,,,CONT_AWD_75H70324F08022_7527_75H70323D00004_7527
111684711,75H70324F08016,CECIL & CECIL ENTERPRISES INC,,246558.0,,CA,,92544,,,,,,,CONT_AWD_75H70324F08016_7527_75H70321D00002_7527
111684692,75H70324F08005,CWE,,334005.0,,CA,,95814,,,,,,,CONT_AWD_75H70324F08005_7527_75H70322D00001_7527
111684684,75H70323P00060,TOWERING HOUSE ENVIRONMENTAL ENGINEERING PC,,315389.2,,CA,,95814,,,,,,,CONT_AWD_75H70323P00060_7527_-NONE-_-NONE-
111684664,75H70323P00011,"BABCOCK LABORATORIES, INC.",,31845.78,,CA,,92544,,,,,,,CONT_AWD_75H70323P00011_7527_-NONE-_-NONE-
111684657,75H70323F80005,CARAHSOFT TECHNOLOGY CORP,,66909.7,,CA,,95814,,,,,,,CONT_AWD_75H70323F80005_7527_47QSWA18D008F_4732
111684585,75H70322P00047,"CALIFORNIA RURAL INDIAN HEALTH BOARD, INC.",,435600.0,,CA,,95661,,,,,,,CONT_AWD_75H70322P00047_7527_-NONE-_-NONE-
111684583,75H70322P00045,VISTA HILL FOUNDATION,,1215041.0,,CA,,92123,,,,,,,CONT_AWD_75H70322P00045_7527_-NONE-_-NONE-
111684398,75H70321C00003,"NATIVE AMERICAN HEALTH CENTER, INC.",,17855780.0,,CA,,95814,,,,,,,CONT_AWD_75H70321C00003_7527_-NONE-_-NONE-
173838275,75H70125P00034,LACREEK DEVELOPMENT CORP,,26824.77,,ND,,58538,,,,,,,CONT_AWD_75H70125P00034_7527_-NONE-_-NONE-
173377086,75H70125P00033,"SOUTHWESTERN BELL TELEPHONE COMPANY, LLC",,49615.66,,WA,,98104,,,,,,,CONT_AWD_75H70125P00033_7527_-NONE-_-NONE-
173377085,75H70125P00032,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC",,9325.06,,WA,,98104,,,,,,,CONT_AWD_75H70125P00032_7527_-NONE-_-NONE-
173946334,75H70125P00031,LACREEK DEVELOPMENT CORP,,219800.0,,SD,,57625,,,,,,,CONT_AWD_75H70125P00031_7527_-NONE-_-NONE-
172598735,75H70125P00029,LACREEK DEVELOPMENT CORP,,74490.0,,SD,,57770,,,,,,,CONT_AWD_75H70125P00029_7527_-NONE-_-NONE-
172412184,75H70125P00028,FLETCHER SCOTT CARSON,,16050.0,,WA,,98346,,,,,,,CONT_AWD_75H70125P00028_7527_-NONE-_-NONE-
171881241,75H70125P00025,LACREEK DEVELOPMENT CORP,,67400.0,,SD,,57339,,,,,,,CONT_AWD_75H70125P00025_7527_-NONE-_-NONE-
170519414,75H70125P00021,FLETCHER SCOTT CARSON,,36850.0,,WA,,98326,,,,,,,CONT_AWD_75H70125P00021_7527_-NONE-_-NONE-
111684158,75H70125P00013,EARTHWORK SOLUTIONS LLC,,153473.99,,WA,,98226,,,,,,,CONT_AWD_75H70125P00013_7527_-NONE-_-NONE-
111684155,75H70125P00007,SPRAY GLASS LLC,,461924.69,,WA,,98271,,,,,,,CONT_AWD_75H70125P00007_7527_-NONE-_-NONE-
111684148,75H70125F80003,"S&B CHRIST CONSULTING, LLC",,61248.31,,CA,,93512,,,,,,,CONT_AWD_75H70125F80003_7527_47QRAA23D002V_4732
173738576,75H70125F30028,GEONORTH INFORMATION SYSTEMS LLC,,1290776.32,,AK,,99503,,,,,,,CONT_AWD_75H70125F30028_7527_75H70120D00029_7527
172652139,75H70125F30027,HESS CONTRACTING LLC,,824927.0,,UT,,84026,,,,,,,CONT_AWD_75H70125F30027_7527_75H70120D00002_7527
172059859,75H70125F30027,GEONORTH INFORMATION SYSTEMS LLC,,120159.96,,AK,,99503,,,,,,,CONT_AWD_75H70125F30027_7527_75H70120D00029_7527
172598734,75H70125F30026,HESS CONTRACTING LLC,,543000.0,,NV,,89442,,,,,,,CONT_AWD_75H70125F30026_7527_75H70120D00002_7527
111684143,75H70125F30023,HESS CONTRACTING LLC,,831880.0,,AZ,,85941,,,,,,,CONT_AWD_75H70125F30023_7527_75H70120D00002_7527
111684141,75H70125F30021,HESS CONTRACTING LLC,,294012.82,,AZ,,85016,,,,,,,CONT_AWD_75H70125F30021_7527_75H70120D00002_7527
172412183,75H70125F30017,CIVIL DESIGN & ENGINEERING INC,,92324.04,,AZ,,86001,,,,,,,CONT_AWD_75H70125F30017_7527_75H70120D00025_7527
173154269,75H70125F30016,CASK NX LLC,,330612.61,,NM,,87110,,,,,,,CONT_AWD_75H70125F30016_7527_75H70120D00001_7527
111684140,75H70125F30016,CIVIL DESIGN & ENGINEERING INC,,341025.21,,OR,,97761,,,,,,,CONT_AWD_75H70125F30016_7527_75H70120D00025_7527
172797590,75H70125F30015,CASK NX LLC,,939558.83,,NM,,87110,,,,,,,CONT_AWD_75H70125F30015_7527_75H70120D00001_7527
111684138,75H70125F30014,CIVIL DESIGN & ENGINEERING INC,,582483.63,,AZ,,86001,,,,,,,CONT_AWD_75H70125F30014_7527_75H70120D00025_7527
111684137,75H70125F30013,CIVIL DESIGN & ENGINEERING INC,,459635.67,,AZ,,85542,,,,,,,CONT_AWD_75H70125F30013_7527_75H70120D00025_7527
173297628,75H70125F30010,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,268641.8,,AZ,,85711,,,,,,,CONT_AWD_75H70125F30010_7527_75H70124D00010_7527
173776588,75H70125F30009,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,87347.93,,NM,,87301,,,,,,,CONT_AWD_75H70125F30009_7527_75H70124D00010_7527
111684136,75H70125F30008,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,1531309.9,,AZ,,86556,,,,,,,CONT_AWD_75H70125F30008_7527_75H70124D00010_7527
111684135,75H70125F30008,"NATIONAL NATIVE AMERICAN CONSTRUCTION, INC.",,629640.0,,AZ,,86434,,,,,,,CONT_AWD_75H70125F30008_7527_75H70120D00017_7527
173946333,75H70125F30006,SEH - TEPA ES JV LLC,,286650.0,,MO,,64102,,,,,,,CONT_AWD_75H70125F30006_7527_75H70124D00012_7527
174887236,75H70125F30005,"APOGEE CONSULTING GROUP, P.A.",,542030.93,,NC,,27511,,,,,,,CONT_AWD_75H70125F30005_7527_75H70124D00002_7527
174413723,75H70125F30003,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,188022.36,,AZ,,85701,,,,,,,CONT_AWD_75H70125F30003_7527_75H70124D00004_7527
111684130,75H70125F30003,"APOGEE CONSULTING GROUP, P.A.",,114326.0,,AZ,,85016,,,,,,,CONT_AWD_75H70125F30003_7527_75H70124D00002_7527
172955330,75H70125F30002,FARRIS ENGINEERING INC,,202058.49,,NE,,68071,,,,,,,CONT_AWD_75H70125F30002_7527_75H70124D00007_7527
174294683,75H70125F30001,"COOPER ZIETZ ENGINEERS, INC.",,156548.4,,ID,,83540,,,,,,,CONT_AWD_75H70125F30001_7527_75H70124D00001_7527
111684128,75H70125F30001,FARRIS ENGINEERING INC,,30339.94,,NE,,68154,,,,,,,CONT_AWD_75H70125F30001_7527_75H70124D00007_7527
174351130,75H70125C00039,LACREEK DEVELOPMENT CORP,,218226.39,,NE,,68071,,,,,,,CONT_AWD_75H70125C00039_7527_-NONE-_-NONE-
174185923,75H70125C00038,RJS CONSTRUCTION INC,,1678687.36,,MT,,59066,,,,,,,CONT_AWD_75H70125C00038_7527_-NONE-_-NONE-
174053624,75H70125C00037,LACREEK DEVELOPMENT CORP,,1897500.0,,SD,,57325,,,,,,,CONT_AWD_75H70125C00037_7527_-NONE-_-NONE-
174185922,75H70125C00036,LACREEK DEVELOPMENT CORP,,458401.0,,SD,,57577,,,,,,,CONT_AWD_75H70125C00036_7527_-NONE-_-NONE-
173874662,75H70125C00035,"RAZOR CONSULTING SOLUTIONS, INC",,240767.29,,SD,,57642,,,,,,,CONT_AWD_75H70125C00035_7527_-NONE-_-NONE-
173946332,75H70125C00034,LACREEK DEVELOPMENT CORP,,398797.0,,SD,,57570,,,,,,,CONT_AWD_75H70125C00034_7527_-NONE-_-NONE-
173738575,75H70125C00033,TATCO LLC,,1485000.0,,MT,,59417,,,,,,,CONT_AWD_75H70125C00033_7527_-NONE-_-NONE-
173738574,75H70125C00032,LAKES GENERAL LLC,,912290.0,,WA,,99155,,,,,,,CONT_AWD_75H70125C00032_7527_-NONE-_-NONE-
173017073,75H70125C00030,TATCO LLC,,699789.0,,SD,,57770,,,,,,,CONT_AWD_75H70125C00030_7527_-NONE-_-NONE-
172955329,75H70125C00029,LACREEK DEVELOPMENT CORP,,330000.0,,SD,,57752,,,,,,,CONT_AWD_75H70125C00029_7527_-NONE-_-NONE-
173102990,75H70125C00028,"NATIONAL NATIVE AMERICAN CONSTRUCTION, INC.",,2080205.0,,NM,,87505,,,,,,,CONT_AWD_75H70125C00028_7527_-NONE-_-NONE-
172439344,75H70125C00027,"KWAAN RB CONSTRUCTION AND FACILITY SERVICES, LLC",,1227000.0,,NM,,87571,,,,,,,CONT_AWD_75H70125C00027_7527_-NONE-_-NONE-
172030766,75H70125C00023,"MGT ENTERPRISES, LLC",,548228.0,,SD,,57570,,,,,,,CONT_AWD_75H70125C00023_7527_-NONE-_-NONE-
111684126,75H70125C00020,HD INC.,,326715.0,,MT,,59404,,,,,,,CONT_AWD_75H70125C00020_7527_-NONE-_-NONE-
111684123,75H70125C00015,AZTEC CONTRACTING LLC,,781603.04,,SD,,57380,,,,,,,CONT_AWD_75H70125C00015_7527_-NONE-_-NONE-
111684118,75H70125C00009,LACREEK DEVELOPMENT CORP,,705000.0,,SD,,57770,,,,,,,CONT_AWD_75H70125C00009_7527_-NONE-_-NONE-
111684117,75H70125C00008,LOW MOUNTAIN CONSTRUCTION INC,,4754945.84,,AZ,,85016,,,,,,,CONT_AWD_75H70125C00008_7527_-NONE-_-NONE-
111684098,75H70124P00015,"BJG FACILITY SERVICES, LLC",,62500.0,,ND,,58316,,,,,,,CONT_AWD_75H70124P00015_7527_-NONE-_-NONE-
111684085,75H70124F80001,"COOPER ZIETZ ENGINEERS, INC.",,95479.6,,OR,,97222,,,,,,,CONT_AWD_75H70124F80001_7527_GS10F0337T_4730
111684083,75H70124F30026,BAI ENGINEERS LLC,,570224.99,,AZ,,85344,,,,,,,CONT_AWD_75H70124F30026_7527_75H70120D00024_7527
111684080,75H70124F30025,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,304916.68,,WA,,98104,,,,,,,CONT_AWD_75H70124F30025_7527_75H70118D00003_7527
111684077,75H70124F30024,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,265151.35,,WA,,98104,,,,,,,CONT_AWD_75H70124F30024_7527_75H70118D00003_7527
111684069,75H70124F30020,HESS CONTRACTING LLC,,261500.0,,AZ,,85344,,,,,,,CONT_AWD_75H70124F30020_7527_75H70120D00002_7527
111684058,75H70124F30013,CASK NX LLC,,298585.64,,NM,,87106,,,,,,,CONT_AWD_75H70124F30013_7527_75H70120D00001_7527
111684055,75H70124F30012,"K.F. DAVIS ENGINEERING, INC",,295680.36,,AZ,,85344,,,,,,,CONT_AWD_75H70124F30012_7527_75H70118D00002_7527
111684051,75H70124F30010,"DAMBERG SCOTT GERZINA WAGNER ARCHITECTS, INC",,573397.3,,MN,,55802,,,,,,,CONT_AWD_75H70124F30010_7527_75H70118D00014_7527
111684046,75H70124F30007,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,1918392.27,,AZ,,86503,,,,,,,CONT_AWD_75H70124F30007_7527_75H70124D00010_7527
111684045,75H70124F30007,"PRW ARCHITECTURE, INC",,409459.95,,OR,,97209,,,,,,,CONT_AWD_75H70124F30007_7527_75H70118D00009_7527
111684042,75H70124F30005,SEH - TEPA ES JV LLC,,209842.05,,MT,,59043,,,,,,,CONT_AWD_75H70124F30005_7527_75H70124D00012_7527
111684041,75H70124F30005,GLOBAL ENGINEERING SERVICES INC,,246638.0,,SD,,57380,,,,,,,CONT_AWD_75H70124F30005_7527_75H70120D00009_7527
111684036,75H70124F30003,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,702058.24,,AZ,,86033,,,,,,,CONT_AWD_75H70124F30003_7527_75H70124D00010_7527
111684030,75H70124F30002,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,256858.25,,AZ,,85941,,,,,,,CONT_AWD_75H70124F30002_7527_75H70124D00010_7527
111684029,75H70124F30002,HEALTH FACILITIES GROUP LLC,,506467.65,,SD,,57770,,,,,,,CONT_AWD_75H70124F30002_7527_75H70124D00009_7527
111684016,75H70124F30001,MGS CONSTRUCTION SERVICES INC.,,5469829.48,,OK,,73507,,,,,,,CONT_AWD_75H70124F30001_7527_75H70120D00014_7527
111684012,75H70124C00052,TSS-JCC LLC,,22018061.0,,OR,,97305,,,,,,,CONT_AWD_75H70124C00052_7527_-NONE-_-NONE-
111684010,75H70124C00049,"RED LAKE CONSTRUCTION, LLC",,8941165.81,,SD,,57339,,,,,,,CONT_AWD_75H70124C00049_7527_-NONE-_-NONE-
111684006,75H70124C00045,"RAZOR CONSULTING SOLUTIONS, INC",,5860958.76,,ND,,58316,,,,,,,CONT_AWD_75H70124C00045_7527_-NONE-_-NONE-
111684004,75H70124C00043,"GREENSTONE CONSTRUCTION, INC.",,4266115.2,,ND,,58316,,,,,,,CONT_AWD_75H70124C00043_7527_-NONE-_-NONE-
111684002,75H70124C00041,LACREEK DEVELOPMENT CORP,,1708918.37,,SD,,57752,,,,,,,CONT_AWD_75H70124C00041_7527_-NONE-_-NONE-
111684000,75H70124C00038,"WALSH SERVICE SOLUTIONS, LLC",,3935166.42,,WY,,82514,,,,,,,CONT_AWD_75H70124C00038_7527_-NONE-_-NONE-
111683997,75H70124C00035,MDM CONSTRUCTION LLC,,1632498.05,,SD,,57548,,,,,,,CONT_AWD_75H70124C00035_7527_-NONE-_-NONE-
111683993,75H70124C00030,RED EAGLE JV,,15323656.42,,NM,,88340,,,,,,,CONT_AWD_75H70124C00030_7527_-NONE-_-NONE-
111683992,75H70124C00029,"GREENSTONE CONSTRUCTION, INC.",,11140841.1,,ND,,58316,,,,,,,CONT_AWD_75H70124C00029_7527_-NONE-_-NONE-
111683991,75H70124C00028,LACREEK DEVELOPMENT CORP,,1545378.89,,SD,,57752,,,,,,,CONT_AWD_75H70124C00028_7527_-NONE-_-NONE-
111683989,75H70124C00025,"WEST COAST CONTRACTORS, INC.",,613762.68,,ND,,58316,,,,,,,CONT_AWD_75H70124C00025_7527_-NONE-_-NONE-
111683983,75H70124C00018,"FIRST DAKOTA ENTERPRISES, INC.",,1117000.0,,SD,,57339,,,,,,,CONT_AWD_75H70124C00018_7527_-NONE-_-NONE-
111683978,75H70124C00013,LAM CORPORATION,,15741174.16,,NM,,87301,,,,,,,CONT_AWD_75H70124C00013_7527_-NONE-_-NONE-
111683975,75H70124C00010,STRUCTSURE PROJECTS INC,,20602224.0,,OK,,73507,,,,,,,CONT_AWD_75H70124C00010_7527_-NONE-_-NONE-
111683974,75H70124C00009,"GREENSTONE CONSTRUCTION, INC.",,2205893.71,,ND,,58538,,,,,,,CONT_AWD_75H70124C00009_7527_-NONE-_-NONE-
111683954,75H70123F30022,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,225847.43,,WA,,98104,,,,,,,CONT_AWD_75H70123F30022_7527_75H70118D00003_7527
111683951,75H70123F30020,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,93492.78,,AZ,,85016,,,,,,,CONT_AWD_75H70123F30020_7527_75H70118D00003_7527
111683949,75H70123F30019,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,391621.94,,AZ,,86503,,,,,,,CONT_AWD_75H70123F30019_7527_75H70118D00007_7527
111683948,75H70123F30019,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,363381.48,,NM,,87505,,,,,,,CONT_AWD_75H70123F30019_7527_75H70118D00003_7527
111683935,75H70123F30013,HESS CONTRACTING LLC,,1207598.92,,AZ,,86503,,,,,,,CONT_AWD_75H70123F30013_7527_75H70120D00002_7527
111683916,75H70123F30008,"DAMBERG SCOTT GERZINA WAGNER ARCHITECTS, INC",,727077.49,,MN,,55802,,,,,,,CONT_AWD_75H70123F30008_7527_75H70118D00014_7527
111683898,75H70123C00028,NORTHCON INC,,21155206.89,,MT,,59022,,,,,,,CONT_AWD_75H70123C00028_7527_-NONE-_-NONE-
111683897,75H70123C00027,MILLS DESIGN GROUP LLC,,6480433.95,,AZ,,86042,,,,,,,CONT_AWD_75H70123C00027_7527_-NONE-_-NONE-
111683895,75H70123C00025,SOUTHWESTERN DAKOTAH INC,,8306758.13,,AZ,,85941,,,,,,,CONT_AWD_75H70123C00025_7527_-NONE-_-NONE-
111683891,75H70123C00021,"ORCOM, A DIVISION OF ORTEGA COMPANIES, INC",,3001412.76,,AZ,,85147,,,,,,,CONT_AWD_75H70123C00021_7527_-NONE-_-NONE-
111683880,75H70123C00010,LACREEK DEVELOPMENT CORP,,709879.16,,SD,,57752,,,,,,,CONT_AWD_75H70123C00010_7527_-NONE-_-NONE-
111683842,75H70122F30017,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,466382.14,,AZ,,86434,,,,,,,CONT_AWD_75H70122F30017_7527_75H70118D00007_7527
111683841,75H70122F30017,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,65935.96,,WA,,98104,,,,,,,CONT_AWD_75H70122F30017_7527_75H70118D00003_7527
111683837,75H70122F30015,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,139501.66,,AZ,,85941,,,,,,,CONT_AWD_75H70122F30015_7527_75H70118D00003_7527
111683826,75H70122F30011,"BURNS WALD-HOPKINS SHAMBACH ARCHITECTS, INC.",,277414.14,,WA,,98104,,,,,,,CONT_AWD_75H70122F30011_7527_75H70118D00003_7527
111683742,75H70122C00002,"CUSTOM DATA PROCESSING, INC.",,1201080.87,,MD,,20857,,,,,,,CONT_AWD_75H70122C00002_7527_-NONE-_-NONE-
172598733,75H70121F80002,KELLEY CREATE CO,,4276.0,,TX,,75202,,,,,,,CONT_AWD_75H70121F80002_7527_GS03F019DA_4732
111683689,75H70121F30014,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,1366288.96,,NM,,87310,,,,,,,CONT_AWD_75H70121F30014_7527_75H70118D00007_7527
111683685,75H70121F30011,"JOHNSON, SMITTHIPONG & ROSAMOND ASSOCIATES, INC.",,561521.85,,AZ,,85941,,,,,,,CONT_AWD_75H70121F30011_7527_75H70118D00007_7527
111683677,75H70121F30008,HEALTH FACILITIES GROUP LLC,,295220.74,,SD,,57770,,,,,,,CONT_AWD_75H70121F30008_7527_75H70118D00005_7527
111683673,75H70121F30007,HEALTH FACILITIES GROUP LLC,,698689.03,,ND,,58316,,,,,,,CONT_AWD_75H70121F30007_7527_75H70118D00005_7527
111683631,75H70121F30002,RJS CONSTRUCTION INC,,242351.24,,WA,,98104,,,,,,,CONT_AWD_75H70121F30002_7527_75H70119D00009_7527
111683376,75H70119F30002,HEALTH FACILITIES GROUP LLC,,575017.1,,KS,,67202,,,,,,,CONT_AWD_75H70119F30002_7527_75H70118D00005_7527
111683260,75H70118F30001,HEALTH FACILITIES GROUP LLC,,689144.08,,KS,,67202,,,,,,,CONT_AWD_75H70118F30001_7527_75H70118D00005_7527
173838273,75FCMC25PJ014,"J. O'BRIEN COMPANY, INC.",,8763.36,,MD,,21244,,,,,,,CONT_AWD_75FCMC25PJ014_7530_-NONE-_-NONE-
173838272,75FCMC25PJ013,"A.M. BEST COMPANY, INC.",,11235.0,,NJ,,08858,,,,,,,CONT_AWD_75FCMC25PJ013_7530_-NONE-_-NONE-
173017071,75FCMC25PJ011,INSI CLOUD INC,,66000.0,,MD,,21244,,,,,,,CONT_AWD_75FCMC25PJ011_7530_-NONE-_-NONE-
173017070,75FCMC25PJ010,"NEW TECH SOLUTIONS, INC.",,142747.33,,CA,,94538,,,,,,,CONT_AWD_75FCMC25PJ010_7530_-NONE-_-NONE-
173776585,75FCMC25PJ008,"ATLANTIC LIFT TRUCK, INC.",,52264.0,,MD,,21244,,,,,,,CONT_AWD_75FCMC25PJ008_7530_-NONE-_-NONE-
172439340,75FCMC25PJ007,"A.M. BEST COMPANY, INC.",,16995.0,,NJ,,08858,,,,,,,CONT_AWD_75FCMC25PJ007_7530_-NONE-_-NONE-
111682811,75FCMC25PJ005,SKY SOLUTIONS LLC,,57023.0,,VA,,20171,,,,,,,CONT_AWD_75FCMC25PJ005_7530_-NONE-_-NONE-
174912482,75FCMC25FJ117,ADORAMA INC.,,37459.73,,MD,,21244,,,,,,,CONT_AWD_75FCMC25FJ117_7530_47QSMA19D08QU_4732
174912481,75FCMC25FJ116,FOCUS CAMERA LLC,,66464.0,,MD,,21244,,,,,,,CONT_AWD_75FCMC25FJ116_7530_GS35F712GA_4732
174912480,75FCMC25FJ115,FOCUS CAMERA LLC,,35729.0,,MD,,21244,,,,,,,CONT_AWD_75FCMC25FJ115_7530_GS35F712GA_4732
